"2022-04-30","Makino-L1-Unit1-2013","Shopfloor-L1","135.81","5.09","6.82","21.20","44.40","27.40","0.76","30.76","15217","236.00","23.32","1.88","No_Machine_Failure"
"2022-04-30","Makino-L2-Unit1-2015","Shopfloor-L2","106.13","5.09","7.17","5.70","45.30","33.20","1.05","28.60","20470","445.00","23.32","1.88","No_Machine_Failure"
"2022-04-30","Makino-L1-Unit1-2013","Shopfloor-L1","134.31","5.10","6.76","4.50","45.00","36.80","0.91","25.64","17726","387.00","23.30","2.88","No_Machine_Failure"
"2022-04-30","Makino-L2-Unit1-2015","Shopfloor-L2","138.79","5.10","6.19","21.20","49.70","34.20","1.30","23.09","14266","336.00","23.30","2.82","No_Machine_Failure"
"2022-04-30","Makino-L2-Unit1-2015","Shopfloor-L2","91.54","4.60","6.26","26.40","51.20","40.00","0.46","24.45","18592","294.00","16.45","3.13","Machine_Failure"
"2022-04-30","Makino-L1-Unit1-2013","Shopfloor-L1","75.53","4.61","6.61","28.70","44.00","35.30","1.03","32.46","18594","315.00","15.12","2.59","Machine_Failure"
"2022-04-30","Makino-L1-Unit1-2013","Shopfloor-L1","58.70","4.61","6.96","27.00","48.30","37.10","0.40","16.99","18594","349.00","14.20","2.42","Machine_Failure"
"2022-04-30","Makino-L1-Unit1-2013","Shopfloor-L1","99.56","4.60","6.80","25.60","46.20","35.30","1.08","34.98","18590","398.00","15.90","3.33","Machine_Failure"
"2022-03-30","Makino-L2-Unit1-2015","Shopfloor-L2","148.93","3.05","5.74","20.30","46.70","32.40","1.51","19.63","20143","419.00","23.70","2.95","No_Machine_Failure"
"2022-03-30","Makino-L2-Unit1-2015","Shopfloor-L2","168.80","5.00","6.18","20.20","49.70","37.00","0.70","22.98","20066","439.00","23.79","2.02","No_Machine_Failure"
"2022-03-30","Makino-L2-Unit1-2015","Shopfloor-L2","109.04","5.01","6.34","9.90","48.90","38.20","1.62","32.34","14152","326.00","23.73","2.11","No_Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","131.27","4.98","6.34","20.10","47.90","27.70","1.09","31.44","20033","347.00","28.38","2.01","No_Machine_Failure"
"2022-03-30","Makino-L3-Unit1-2015","Shopfloor-L3","118.86","5.00","6.06","20.20","53.80","37.00","0.61","34.74","20096","319.00","23.76","3.00","No_Machine_Failure"
"2022-03-30","Makino-L3-Unit1-2015","Shopfloor-L3","132.82","3.13","6.69","5.70","44.70","34.60","1.01","43.62","17726","272.00","23.83","2.01","No_Machine_Failure"
"2022-03-30","Makino-L2-Unit1-2015","Shopfloor-L2","111.70","4.99","6.03","20.10","43.00","36.90","1.01","24.90","20048","304.00","23.81","2.17","No_Machine_Failure"
"2022-03-30","Makino-L2-Unit1-2015","Shopfloor-L2","141.52","5.20","6.90","22.20","49.20","33.40","1.31","31.53","20908","369.00","22.83","1.86","No_Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","124.85","5.69","6.13","26.70","48.80","33.00","1.33","24.67","22802","377.00","20.94","1.87","No_Machine_Failure"
"2022-03-30","Makino-L3-Unit1-2015","Shopfloor-L3","96.37","3.05","7.17","25.70","48.80","31.20","1.15","21.25","22313","363.00","21.40","2.88","No_Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","99.27","3.90","6.21","20.30","50.70","34.00","0.74","26.58","20132","331.00","23.71","1.99","No_Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","120.82","3.13","6.84","20.20","44.10","33.40","0.72","16.30","20063","324.00","23.80","1.95","No_Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","125.42","3.11","6.85","20.20","49.90","35.90","1.69","30.20","20096","388.00","23.76","2.93","No_Machine_Failure"
"2022-03-30","Makino-L3-Unit1-2015","Shopfloor-L3","122.31","5.01","5.76","20.30","44.70","39.10","1.29","16.01","16198","406.00","28.38","1.89","No_Machine_Failure"
"2022-03-30","Makino-L2-Unit1-2015","Shopfloor-L2","91.77","4.63","6.06","24.40","52.30","37.10","1.41","38.05","18662","343.00","17.90","2.63","Machine_Failure"
"2022-03-30","Makino-L2-Unit1-2015","Shopfloor-L2","114.68","3.16","6.65","23.10","42.40","37.40","1.22","21.86","21253","337.00","28.38","2.89","No_Machine_Failure"
"2022-03-30","Makino-L3-Unit1-2015","Shopfloor-L3","64.22","4.63","6.74","30.30","44.20","27.10","0.68","17.50","18696","395.00","17.90","2.71","Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","72.19","4.63","7.23","29.80","43.70","40.20","2.00","30.00","18677","303.00","15.12","3.91","Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","75.27","4.63","6.91","26.40","53.90","36.60","1.03","30.30","18703","361.00","16.45","2.68","Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","59.08","4.63","6.67","27.00","52.60","41.90","0.95","25.50","18697","354.00","14.20","2.48","Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","99.19","4.63","6.73","28.70","46.90","35.90","1.64","18.27","18695","466.00","15.12","2.55","Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","81.60","4.63","6.88","30.30","42.70","39.70","1.25","22.99","18660","363.00","16.96","2.55","Machine_Failure"
"2022-03-30","Makino-L3-Unit1-2015","Shopfloor-L3","95.84","4.63","6.90","29.80","50.00","36.70","0.54","21.72","25177","390.00","16.96","2.64","Machine_Failure"
"2022-03-30","Makino-L3-Unit1-2015","Shopfloor-L3","95.29","4.63","6.47","24.40","44.90","31.60","0.79","28.12","18676","223.00","15.90","2.53","Machine_Failure"
"2022-03-30","Makino-L1-Unit1-2013","Shopfloor-L1","91.70","4.63","6.10","25.60","45.30","38.00","1.31","25.36","18670","411.00","16.45","2.63","Machine_Failure"
"2022-03-30","Makino-L3-Unit1-2015","Shopfloor-L3","69.97","4.63","6.14","26.40","44.60","33.90","1.75","23.82","18684","295.00","14.45","2.77","Machine_Failure"
"2022-03-30","Makino-L2-Unit1-2015","Shopfloor-L2","50.59","4.63","6.57","28.70","46.50","34.80","0.49","21.16","18658","363.00","14.20","2.49","Machine_Failure"
"2022-03-30","Makino-L2-Unit1-2015","Shopfloor-L2","88.11","4.63","6.65","29.80","44.70","38.50","0.63","24.48","18656","378.00","15.12","2.56","Machine_Failure"
"2022-03-30","Makino-L3-Unit1-2015","Shopfloor-L3","111.14","3.11","7.28","20.20","44.50","37.50","1.14","31.45","20078","384.00","23.78","2.64","No_Machine_Failure"
"2022-01-30","Makino-L1-Unit1-2013","Shopfloor-L1","50.24","4.85","6.07","14.20","48.00","32.20","0.55","30.48","19579","339.00","15.90","3.55","Machine_Failure"
"2022-01-30","Makino-L1-Unit1-2013","Shopfloor-L1","87.17","4.88","6.08","28.70","45.40","32.60","1.53","28.09","19691","342.00","17.90","3.67","Machine_Failure"
"2022-01-30","Makino-L2-Unit1-2015","Shopfloor-L2","88.95","4.87","7.13","18.20","42.40","35.30","0.89","26.00","19652","360.00","16.96","3.69","Machine_Failure"
"2022-01-30","Makino-L3-Unit1-2015","Shopfloor-L3","82.01","4.84","6.44","8.10","47.00","38.10","1.62","22.53","25528","333.00","24.38","2.85","Machine_Failure"
"2022-01-30","Makino-L3-Unit1-2015","Shopfloor-L3","50.39","5.92","5.93","17.30","47.70","39.70","0.97","21.08","23432","372.00","24.47","3.33","Machine_Failure"
"2022-01-30","Makino-L1-Unit1-2013","Shopfloor-L1","145.02","3.89","6.17","12.20","51.00","37.00","0.55","32.84","15217","312.00","22.88","1.89","No_Machine_Failure"
"2022-01-30","Makino-L3-Unit1-2015","Shopfloor-L3","90.57","4.83","6.33","24.40","47.20","35.20","1.28","30.47","19502","308.00","17.90","2.62","Machine_Failure"
"2022-01-30","Makino-L1-Unit1-2013","Shopfloor-L1","54.60","4.83","6.03","25.60","55.20","32.90","1.39","36.11","19496","306.00","15.90","2.53","Machine_Failure"
"2022-01-30","Makino-L2-Unit1-2015","Shopfloor-L2","98.76","4.87","6.55","8.00","50.70","36.00","1.07","21.15","21951","305.00","15.12","2.55","Machine_Failure"
"2022-01-30","Makino-L2-Unit1-2015","Shopfloor-L2","73.49","4.83","5.93","21.90","46.10","29.90","0.87","12.24","17919","384.00","24.50","3.53","Machine_Failure"
"2022-01-30","Makino-L2-Unit1-2015","Shopfloor-L2","127.27","3.16","7.23","8.70","42.20","30.10","1.08","28.06","13272","352.00","22.74","2.17","No_Machine_Failure"
"2022-01-30","Makino-L1-Unit1-2013","Shopfloor-L1","111.81","3.11","6.38","7.40","52.10","33.50","0.70","28.20","19197","246.00","22.74","2.02","No_Machine_Failure"
"2022-01-30","Makino-L3-Unit1-2015","Shopfloor-L3","117.12","3.90","6.51","4.50","45.60","31.60","0.01","27.38","16198","313.00","22.81","1.91","No_Machine_Failure"
"2022-01-30","Makino-L2-Unit1-2015","Shopfloor-L2","123.10","3.05","5.99","11.90","47.30","34.50","1.13","15.70","14266","351.00","22.88","1.95","No_Machine_Failure"
"2022-01-30","Makino-L2-Unit1-2015","Shopfloor-L2","123.70","3.05","6.17","10.60","38.80","33.40","0.54","31.80","14152","313.00","22.91","1.99","No_Machine_Failure"
"2022-01-30","Makino-L2-Unit1-2015","Shopfloor-L2","127.10","4.87","5.42","30.30","43.30","37.20","1.31","28.95","19657","294.00","16.96","2.59","Machine_Failure"
"2022-01-30","Makino-L3-Unit1-2015","Shopfloor-L3","139.95","3.90","6.72","5.70","41.70","43.70","1.47","19.01","20862","328.00","22.88","3.00","No_Machine_Failure"
"2021-12-29","Makino-L3-Unit1-2015","Shopfloor-L3","139.43","3.16","5.93","9.90","52.50","36.10","1.05","29.01","13272","359.00","23.14","1.88","No_Machine_Failure"
"2021-12-29","Makino-L3-Unit1-2015","Shopfloor-L3","139.43","3.11","5.93","8.70","52.50","36.10","1.05","29.01","19197","359.00","23.36","2.72","No_Machine_Failure"
"2022-05-29","Makino-L3-Unit1-2015","Shopfloor-L3","70.52","4.57","6.13","25.40","47.60","36.20","1.32","16.59","18463","369.00","15.12","3.67","Machine_Failure"
"2022-04-29","Makino-L3-Unit1-2015","Shopfloor-L3","82.34","4.61","5.76","10.40","49.90","32.80","0.69","21.66","26605","357.00","15.90","3.49","Machine_Failure"
"2022-04-29","Makino-L2-Unit1-2015","Shopfloor-L2","76.22","4.61","6.19","17.30","43.30","32.90","1.41","18.86","26526","299.00","16.96","3.93","Machine_Failure"
"2022-04-29","Makino-L2-Unit1-2015","Shopfloor-L2","89.93","4.61","6.27","6.80","46.10","38.10","1.19","21.08","27613","351.00","17.90","3.59","Machine_Failure"
"2022-04-29","Makino-L3-Unit1-2015","Shopfloor-L3","87.05","4.61","5.82","7.80","48.40","33.50","1.00","24.87","20504","384.00","16.45","3.91","Machine_Failure"
"2022-04-29","Makino-L2-Unit1-2015","Shopfloor-L2","92.38","4.61","7.01","16.80","45.40","40.70","1.34","42.90","21951","342.00","14.20","3.61","Machine_Failure"
"2022-04-29","Makino-L2-Unit1-2015","Shopfloor-L2","134.15","3.11","7.01","7.40","46.80","26.90","0.46","26.48","18436","296.00","23.34","2.65","No_Machine_Failure"
"2022-04-29","Makino-L2-Unit1-2015","Shopfloor-L2","159.76","3.13","6.22","6.80","45.60","26.30","0.99","27.85","17726","385.00","23.30","2.85","No_Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","95.68","4.65","6.71","14.80","48.60","32.40","0.78","25.89","23432","257.00","15.12","3.58","Machine_Failure"
"2022-03-29","Makino-L2-Unit1-2015","Shopfloor-L2","83.33","4.67","6.26","11.30","51.30","38.30","1.25","17.40","25528","401.00","14.20","3.55","Machine_Failure"
"2022-03-29","Makino-L2-Unit1-2015","Shopfloor-L2","171.00","4.66","6.20","15.20","48.60","34.20","0.62","30.46","17919","353.00","14.11","3.55","Machine_Failure"
"2022-03-29","Makino-L2-Unit1-2015","Shopfloor-L2","68.27","4.66","6.47","31.20","44.40","30.50","1.74","33.73","27957","333.00","14.45","3.67","Machine_Failure"
"2022-03-29","Makino-L3-Unit1-2015","Shopfloor-L3","67.14","4.63","6.42","6.40","44.40","37.40","1.32","14.64","20504","368.00","15.90","3.67","Machine_Failure"
"2022-03-29","Makino-L3-Unit1-2015","Shopfloor-L3","59.37","4.65","6.79","17.50","48.60","42.30","1.62","18.75","26605","366.00","17.90","3.61","Machine_Failure"
"2022-03-29","Makino-L2-Unit1-2015","Shopfloor-L2","97.64","4.66","5.96","9.20","45.30","30.20","0.98","29.85","27613","363.00","16.96","2.69","Machine_Failure"
"2022-03-29","Makino-L2-Unit1-2015","Shopfloor-L2","93.05","4.66","6.35","10.10","50.40","43.80","0.71","29.72","26526","311.00","15.12","2.53","Machine_Failure"
"2022-03-29","Makino-L3-Unit1-2015","Shopfloor-L3","99.39","4.65","6.71","16.20","49.20","39.20","1.12","24.12","23432","341.00","14.20","2.76","Machine_Failure"
"2022-03-29","Makino-L3-Unit1-2015","Shopfloor-L3","76.97","4.67","6.90","18.40","42.50","40.50","1.04","22.77","20801","324.00","16.45","2.47","Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","71.75","4.67","7.26","16.20","42.80","31.60","0.64","33.03","25528","310.00","15.90","3.53","Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","55.15","4.67","5.09","12.30","46.20","36.20","0.28","31.19","17919","388.00","17.90","2.71","Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","93.10","4.67","6.48","18.20","48.20","37.40","1.37","19.12","27957","414.00","16.96","2.64","Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","91.92","4.63","6.77","18.80","37.10","37.60","0.97","26.86","21951","358.00","16.45","3.69","Machine_Failure"
"2022-03-29","Makino-L2-Unit1-2015","Shopfloor-L2","134.98","5.67","6.66","26.50","51.70","35.30","0.91","25.41","22734","352.00","21.00","2.88","No_Machine_Failure"
"2022-03-29","Makino-L3-Unit1-2015","Shopfloor-L3","91.17","3.16","6.22","26.70","47.10","31.00","0.97","16.01","22851","269.00","35.58","3.01","No_Machine_Failure"
"2022-03-29","Makino-L3-Unit1-2015","Shopfloor-L3","163.00","5.72","6.19","26.80","50.00","37.50","1.05","19.53","22874","389.00","28.38","1.87","No_Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","107.40","5.69","6.17","6.80","45.40","37.10","0.66","25.69","22807","320.00","20.93","1.99","No_Machine_Failure"
"2022-03-29","Makino-L3-Unit1-2015","Shopfloor-L3","143.82","5.67","6.05","7.40","50.20","25.50","1.31","27.33","22690","453.00","35.58","1.95","No_Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","131.38","3.16","6.28","26.80","47.70","36.20","0.79","27.58","22870","380.00","30.51","3.10","No_Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","115.07","3.13","6.30","26.70","46.50","34.10","1.02","34.41","22809","379.00","35.58","3.02","No_Machine_Failure"
"2022-03-29","Makino-L2-Unit1-2015","Shopfloor-L2","115.81","3.05","6.90","26.70","41.80","42.00","1.09","26.28","22842","375.00","32.37","2.97","No_Machine_Failure"
"2022-03-29","Makino-L2-Unit1-2015","Shopfloor-L2","125.22","3.90","6.02","26.70","48.60","31.90","0.92","22.07","22833","350.00","34.97","2.97","No_Machine_Failure"
"2022-03-29","Makino-L3-Unit1-2015","Shopfloor-L3","100.92","3.11","6.40","26.50","37.80","26.50","0.96","20.79","22696","317.00","34.97","2.91","No_Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","141.68","3.11","6.74","26.60","51.60","34.10","0.90","27.92","22796","364.00","33.92","3.06","No_Machine_Failure"
"2022-03-29","Makino-L2-Unit1-2015","Shopfloor-L2","141.72","3.13","6.18","26.70","51.20","33.90","0.63","17.08","22858","284.00","32.52","3.10","No_Machine_Failure"
"2022-03-29","Makino-L3-Unit1-2015","Shopfloor-L3","130.77","3.90","6.21","26.70","46.80","31.50","1.33","27.79","22858","262.00","31.62","1.95","No_Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","115.66","3.89","6.52","26.50","46.20","34.60","1.19","27.09","22684","398.00","30.51","1.99","No_Machine_Failure"
"2022-03-29","Makino-L1-Unit1-2013","Shopfloor-L1","101.55","3.05","6.27","26.80","46.60","29.90","1.21","34.90","22860","333.00","20.88","1.88","No_Machine_Failure"
"2022-01-29","Makino-L2-Unit1-2015","Shopfloor-L2","111.13","5.19","7.15","22.10","48.90","34.40","0.93","25.78","14266","344.00","22.87","1.87","No_Machine_Failure"
"2022-01-29","Makino-L1-Unit1-2013","Shopfloor-L1","94.30","4.88","6.22","24.10","47.40","42.20","0.84","28.13","19667","314.00","24.27","2.63","Machine_Failure"
"2022-01-29","Makino-L3-Unit1-2015","Shopfloor-L3","114.20","5.19","7.31","22.10","48.10","37.50","0.90","33.86","20878","356.00","22.87","1.91","No_Machine_Failure"
"2022-01-29","Makino-L1-Unit1-2013","Shopfloor-L1","115.87","5.19","7.42","22.10","48.70","32.80","1.23","22.47","17726","348.00","22.87","2.02","No_Machine_Failure"
"2022-01-29","Makino-L2-Unit1-2015","Shopfloor-L2","137.73","5.18","7.06","22.00","51.80","37.50","1.21","29.17","13272","408.00","22.91","1.85","No_Machine_Failure"
"2022-01-29","Makino-L2-Unit1-2015","Shopfloor-L2","89.70","5.20","7.25","22.20","49.20","34.90","0.67","30.56","18436","399.00","22.82","2.17","No_Machine_Failure"
"2022-01-29","Makino-L3-Unit1-2015","Shopfloor-L3","121.00","6.88","5.99","17.00","49.60","33.70","0.59","27.92","27957","370.00","24.27","2.92","Machine_Failure"
"2022-01-29","Makino-L3-Unit1-2015","Shopfloor-L3","94.30","4.88","6.19","11.40","44.60","36.80","0.89","21.47","19657","350.00","16.45","3.55","Machine_Failure"
"2022-01-29","Makino-L1-Unit1-2013","Shopfloor-L1","59.65","4.88","6.45","15.70","49.90","33.50","1.30","26.61","19679","399.00","24.26","3.58","Machine_Failure"
"2022-01-29","Makino-L1-Unit1-2013","Shopfloor-L1","82.23","4.88","6.03","6.60","48.90","34.20","0.81","13.85","19671","289.00","24.27","3.93","Machine_Failure"
"2021-12-28","Makino-L1-Unit1-2013","Shopfloor-L1","58.18","4.91","6.39","33.60","51.40","38.70","1.21","29.51","20504","358.00","24.15","2.78","Machine_Failure"
"2021-12-28","Makino-L2-Unit1-2015","Shopfloor-L2","73.63","4.90","6.58","25.80","49.00","35.00","0.67","19.79","21951","266.00","24.20","2.58","Machine_Failure"
